kode_kabupaten_kota,nama_kabupaten_kota,jumlah,jenis_sarana,tahun
3277,KOTA CIMAHI,0,PANTI PIJAT,2018
3277,KOTA CIMAHI,4,Wisata Tirta,2018
3277,KOTA CIMAHI,0,Bar,2019
3277,KOTA CIMAHI,0,PUB,2019
3277,KOTA CIMAHI,0,Museum,2019
3277,KOTA CIMAHI,0,Bioskop,2019
3277,KOTA CIMAHI,0,Billiard,2019
3277,KOTA CIMAHI,0,DISKOTIK,2019
3277,KOTA CIMAHI,0,NIGHT CLUB,2019
3277,KOTA CIMAHI,0,KARAOKE/BAR,2019
3277,KOTA CIMAHI,0,PANTI PIJAT,2019
3277,KOTA CIMAHI,4,Wisata Tirta,2019
3277,KOTA CIMAHI,0,Bar,2020
3277,KOTA CIMAHI,0,PUB,2020
3277,KOTA CIMAHI,0,Museum,2020
3277,KOTA CIMAHI,0,Bioskop,2020
3277,KOTA CIMAHI,0,Billiard,2020
3277,KOTA CIMAHI,0,DISKOTIK,2020
3277,KOTA CIMAHI,0,NIGHT CLUB,2020
3277,KOTA CIMAHI,0,KARAOKE/BAR,2020
3277,KOTA CIMAHI,0,PANTI PIJAT,2020
3277,KOTA CIMAHI,4,Wisata Tirta,2020
3277,KOTA CIMAHI,0,Bar,2021
3277,KOTA CIMAHI,0,PUB,2021
3277,KOTA CIMAHI,0,Bioskop,2021
3277,KOTA CIMAHI,0,Billiard,2021
3277,KOTA CIMAHI,0,DISKOTIK,2021
3277,KOTA CIMAHI,0,NIGHT CLUB,2021
3277,KOTA CIMAHI,0,KARAOKE/BAR,2021
3277,KOTA CIMAHI,0,PANTI PIJAT,2021
3277,KOTA CIMAHI,4,Wisata Tirta,2021
3278,KOTA TASIKMALAYA,0,Bar,2014
3278,KOTA TASIKMALAYA,0,PUB,2014
3278,KOTA TASIKMALAYA,0,Museum,2014
3278,KOTA TASIKMALAYA,1,Bioskop,2014
3278,KOTA TASIKMALAYA,3,Billiard,2014
3278,KOTA TASIKMALAYA,0,DISKOTIK,2014
3278,KOTA TASIKMALAYA,0,NIGHT CLUB,2014
3278,KOTA TASIKMALAYA,5,KARAOKE/BAR,2014
3278,KOTA TASIKMALAYA,0,PANTI PIJAT,2014
3278,KOTA TASIKMALAYA,8,Wisata Tirta,2014
3278,KOTA TASIKMALAYA,0,Bar,2015
3278,KOTA TASIKMALAYA,0,PUB,2015
3278,KOTA TASIKMALAYA,0,Museum,2015
3278,KOTA TASIKMALAYA,1,Bioskop,2015
3278,KOTA TASIKMALAYA,3,Billiard,2015
3278,KOTA TASIKMALAYA,0,DISKOTIK,2015
3278,KOTA TASIKMALAYA,0,NIGHT CLUB,2015
3278,KOTA TASIKMALAYA,5,KARAOKE/BAR,2015
3278,KOTA TASIKMALAYA,0,PANTI PIJAT,2015
3278,KOTA TASIKMALAYA,8,Wisata Tirta,2015
3278,KOTA TASIKMALAYA,0,Bar,2016
3278,KOTA TASIKMALAYA,0,PUB,2016
3278,KOTA TASIKMALAYA,0,Museum,2016
3278,KOTA TASIKMALAYA,1,Bioskop,2016
3278,KOTA TASIKMALAYA,4,Billiard,2016
3278,KOTA TASIKMALAYA,0,DISKOTIK,2016
3278,KOTA TASIKMALAYA,0,NIGHT CLUB,2016
3278,KOTA TASIKMALAYA,3,KARAOKE/BAR,2016
3278,KOTA TASIKMALAYA,0,PANTI PIJAT,2016
3278,KOTA TASIKMALAYA,0,Wisata Tirta,2016
3278,KOTA TASIKMALAYA,0,Bar,2017
3278,KOTA TASIKMALAYA,0,PUB,2017
3278,KOTA TASIKMALAYA,0,Museum,2017
3278,KOTA TASIKMALAYA,1,Bioskop,2017
3278,KOTA TASIKMALAYA,3,Billiard,2017
3278,KOTA TASIKMALAYA,0,DISKOTIK,2017
3278,KOTA TASIKMALAYA,0,NIGHT CLUB,2017
3278,KOTA TASIKMALAYA,3,KARAOKE/BAR,2017
3278,KOTA TASIKMALAYA,0,PANTI PIJAT,2017
3278,KOTA TASIKMALAYA,6,Wisata Tirta,2017
3278,KOTA TASIKMALAYA,0,Bar,2018
3278,KOTA TASIKMALAYA,0,PUB,2018
3278,KOTA TASIKMALAYA,0,Museum,2018
3278,KOTA TASIKMALAYA,0,Bioskop,2018
3278,KOTA TASIKMALAYA,0,Billiard,2018
3278,KOTA TASIKMALAYA,0,DISKOTIK,2018
3278,KOTA TASIKMALAYA,0,NIGHT CLUB,2018
3278,KOTA TASIKMALAYA,0,KARAOKE/BAR,2018
3278,KOTA TASIKMALAYA,0,PANTI PIJAT,2018
3278,KOTA TASIKMALAYA,0,Wisata Tirta,2018
3278,KOTA TASIKMALAYA,0,Bar,2019
3278,KOTA TASIKMALAYA,0,PUB,2019
3278,KOTA TASIKMALAYA,0,Museum,2019
3278,KOTA TASIKMALAYA,2,Bioskop,2019
3278,KOTA TASIKMALAYA,7,Billiard,2019
3278,KOTA TASIKMALAYA,0,DISKOTIK,2019
3278,KOTA TASIKMALAYA,0,NIGHT CLUB,2019
3278,KOTA TASIKMALAYA,3,KARAOKE/BAR,2019
3278,KOTA TASIKMALAYA,0,PANTI PIJAT,2019
3278,KOTA TASIKMALAYA,0,Wisata Tirta,2019
3278,KOTA TASIKMALAYA,0,Bar,2020
3278,KOTA TASIKMALAYA,0,PUB,2020
3278,KOTA TASIKMALAYA,0,Museum,2020
3278,KOTA TASIKMALAYA,2,Bioskop,2020
3278,KOTA TASIKMALAYA,7,Billiard,2020
3278,KOTA TASIKMALAYA,0,DISKOTIK,2020
3278,KOTA TASIKMALAYA,0,NIGHT CLUB,2020
3278,KOTA TASIKMALAYA,3,KARAOKE/BAR,2020
3278,KOTA TASIKMALAYA,0,PANTI PIJAT,2020
3278,KOTA TASIKMALAYA,0,Wisata Tirta,2020
3278,KOTA TASIKMALAYA,0,Bar,2021
3278,KOTA TASIKMALAYA,0,PUB,2021
3278,KOTA TASIKMALAYA,2,Bioskop,2021
3278,KOTA TASIKMALAYA,4,Billiard,2021
3278,KOTA TASIKMALAYA,0,DISKOTIK,2021
3278,KOTA TASIKMALAYA,0,NIGHT CLUB,2021
3278,KOTA TASIKMALAYA,3,KARAOKE/BAR,2021
3278,KOTA TASIKMALAYA,0,PANTI PIJAT,2021
3278,KOTA TASIKMALAYA,9,Wisata Tirta,2021
3279,KOTA BANJAR,0,Bar,2014
3279,KOTA BANJAR,0,PUB,2014
3279,KOTA BANJAR,0,Museum,2014
3279,KOTA BANJAR,0,Bioskop,2014
3279,KOTA BANJAR,0,Billiard,2014
3279,KOTA BANJAR,0,DISKOTIK,2014
3279,KOTA BANJAR,0,NIGHT CLUB,2014
3279,KOTA BANJAR,0,KARAOKE/BAR,2014
3279,KOTA BANJAR,0,PANTI PIJAT,2014
3279,KOTA BANJAR,0,Wisata Tirta,2014
3279,KOTA BANJAR,0,Bar,2015
3279,KOTA BANJAR,0,PUB,2015
3279,KOTA BANJAR,3,Museum,2015
3279,KOTA BANJAR,0,Bioskop,2015
3279,KOTA BANJAR,0,Billiard,2015
3279,KOTA BANJAR,0,DISKOTIK,2015
3279,KOTA BANJAR,0,NIGHT CLUB,2015
3279,KOTA BANJAR,0,KARAOKE/BAR,2015
3279,KOTA BANJAR,0,PANTI PIJAT,2015
3279,KOTA BANJAR,0,Wisata Tirta,2015
3279,KOTA BANJAR,0,Bar,2016
3279,KOTA BANJAR,0,PUB,2016
3279,KOTA BANJAR,0,Museum,2016
3279,KOTA BANJAR,0,Bioskop,2016
3279,KOTA BANJAR,0,Billiard,2016
3279,KOTA BANJAR,0,DISKOTIK,2016
3279,KOTA BANJAR,0,NIGHT CLUB,2016
3279,KOTA BANJAR,0,KARAOKE/BAR,2016
3279,KOTA BANJAR,0,PANTI PIJAT,2016
3279,KOTA BANJAR,0,Wisata Tirta,2016
3279,KOTA BANJAR,0,Bar,2017
3279,KOTA BANJAR,0,PUB,2017
3279,KOTA BANJAR,0,Museum,2017
3279,KOTA BANJAR,0,Bioskop,2017
3279,KOTA BANJAR,0,Billiard,2017
3279,KOTA BANJAR,0,DISKOTIK,2017
3279,KOTA BANJAR,0,NIGHT CLUB,2017
3279,KOTA BANJAR,0,KARAOKE/BAR,2017
3279,KOTA BANJAR,0,PANTI PIJAT,2017
3279,KOTA BANJAR,0,Wisata Tirta,2017
3279,KOTA BANJAR,0,Bar,2018
3279,KOTA BANJAR,0,PUB,2018
3279,KOTA BANJAR,0,Museum,2018
3279,KOTA BANJAR,0,Bioskop,2018
3279,KOTA BANJAR,0,Billiard,2018
3279,KOTA BANJAR,0,DISKOTIK,2018
3279,KOTA BANJAR,0,NIGHT CLUB,2018
3279,KOTA BANJAR,0,KARAOKE/BAR,2018
3279,KOTA BANJAR,0,PANTI PIJAT,2018
3279,KOTA BANJAR,0,Wisata Tirta,2018
3279,KOTA BANJAR,0,Bar,2019
3279,KOTA BANJAR,0,PUB,2019
3279,KOTA BANJAR,0,Museum,2019
3279,KOTA BANJAR,1,Bioskop,2019
3279,KOTA BANJAR,0,Billiard,2019
3279,KOTA BANJAR,0,DISKOTIK,2019
3279,KOTA BANJAR,0,NIGHT CLUB,2019
3279,KOTA BANJAR,0,KARAOKE/BAR,2019
3279,KOTA BANJAR,0,PANTI PIJAT,2019
3279,KOTA BANJAR,0,Wisata Tirta,2019
3279,KOTA BANJAR,0,Bar,2020
3279,KOTA BANJAR,0,PUB,2020
3279,KOTA BANJAR,0,Museum,2020
3279,KOTA BANJAR,1,Bioskop,2020
3279,KOTA BANJAR,0,Billiard,2020
3279,KOTA BANJAR,0,DISKOTIK,2020
3279,KOTA BANJAR,0,NIGHT CLUB,2020
3279,KOTA BANJAR,0,KARAOKE/BAR,2020
3279,KOTA BANJAR,0,PANTI PIJAT,2020
3279,KOTA BANJAR,0,Wisata Tirta,2020
3279,KOTA BANJAR,0,Bar,2021
3279,KOTA BANJAR,0,PUB,2021
3279,KOTA BANJAR,1,Bioskop,2021
3279,KOTA BANJAR,1,Billiard,2021
3279,KOTA BANJAR,0,DISKOTIK,2021
3279,KOTA BANJAR,0,NIGHT CLUB,2021
3279,KOTA BANJAR,0,KARAOKE/BAR,2021
3279,KOTA BANJAR,0,PANTI PIJAT,2021
3279,KOTA BANJAR,0,Wisata Tirta,2021
